Customer ID,Order ID,Product ID,Order Priority,Ship Mode,Ship Date,Quantity,Profit,Order Date,Location Id,Discount,Sales,Shipping Cost
KM-1637545,ES-2016-KM1637545-41047,OFF-SU-4974,High,Second Class,20-05-2016,4,0,18-05-2016,FrancBrittRennes,0,172.65,11.29
KM-1637566,IN-2016-KM1637566-41206,FUR-FU-3941,Medium,Standard Class,30-10-2016,2,2.16,24-10-2016,JapanFukuiFukui,0,243.3488889,8.94
KM-1637566,IN-2016-KM1637566-41206,OFF-AR-3457,Medium,Standard Class,30-10-2016,2,11.7,24-10-2016,JapanFukuiFukui,0,63.884,1.54
KM-1637566,IN-2016-KM1637566-41206,OFF-FA-6199,Medium,Standard Class,30-10-2016,2,15.48,24-10-2016,JapanFukuiFukui,0,39.06555556,1.55
KM-1637566,IN-2016-KM1637566-41206,OFF-LA-6045,Medium,Standard Class,30-10-2016,1,4.77,24-10-2016,JapanFukuiFukui,0,12.905,1.72
KM-1637566,IN-2016-KM1637566-41206,TEC-PH-3803,Medium,Standard Class,30-10-2016,2,57.66,24-10-2016,JapanFukuiFukui,0,397.8866667,22.39
KM-1637582,US-2016-KM1637582-41200,FUR-CH-4699,High,Second Class,22-10-2016,3,-0.048,18-10-2016,MexicChiapTuxtla Gutiérrez,0.2,233.134,11.454
KM-166601404,CA-2016-KM16660140-41264,OFF-AR-5311,Medium,Standard Class,25-12-2016,4,3.1752,21-12-2016,UniteCalifSan Jose,0,13.11333333,1.18
KM-16660143,US-2016-KM16660143-41150,OFF-LA-4548,Medium,Second Class,02-09-2016,6,-3.504,29-08-2016,VenezZuliaMaracaibo,0.4,32.637,1.761
KM-16660143,US-2016-KM16660143-41150,TEC-AC-5883,Medium,Second Class,02-09-2016,2,-14.384,29-08-2016,VenezZuliaMaracaibo,0.4,56.043,3.699
KM-16660144,IN-2016-KM16660144-41198,FUR-CH-4531,Medium,Standard Class,22-10-2016,2,28.4106,16-10-2016,VietnDà NaDa Nang,0.27,847.4952667,34.7
KM-16660144,IN-2016-KM16660144-41198,OFF-SU-2966,Medium,Standard Class,22-10-2016,4,21.096,16-10-2016,VietnDà NaDa Nang,0.17,137.7042667,7.59
KM-1666027,IN-2016-KM1666027-40914,OFF-EN-3672,High,Standard Class,10-01-2016,1,13.11,06-01-2016,ChinaJilinHuadian,0,33.83,1.96
KM-1666027,IN-2016-KM1666027-41128,FUR-CH-4561,Medium,Standard Class,11-08-2016,2,21.9,07-08-2016,ChinaJiangXuzhou,0,406.1666667,40.68
KM-1666027,IN-2016-KM1666027-41128,OFF-PA-4001,Medium,Standard Class,11-08-2016,7,60.06,07-08-2016,ChinaJiangXuzhou,0,153.35,12.13
KM-1666045,ES-2016-KM1666045-41123,OFF-BI-3720,High,Standard Class,07-08-2016,5,1.95,02-08-2016,FrancAquitBiarritz,0,75.39,8.56
KM-1666048,ES-2016-KM1666048-41129,OFF-BI-3737,Critical,First Class,10-08-2016,2,5.04,08-08-2016,GermaBavarAugsburg,0,19.05666667,5.73
KM-1666048,ES-2016-KM1666048-41129,TEC-CO-5999,Critical,First Class,10-08-2016,5,308.4,08-08-2016,GermaBavarAugsburg,0,1474.685556,527.87
KM-1666048,ES-2016-KM1666048-41249,OFF-AR-6116,Medium,Second Class,10-12-2016,5,28.02,06-12-2016,GermaBerliBerlin,0.1,144.3478082,4.64
KM-1666058,IN-2016-KM1666058-41168,OFF-FA-6198,Critical,Second Class,18-09-2016,2,13.98,16-09-2016,IndiaBiharAurangabad,0,34.61666667,3.81
KM-1666058,IN-2016-KM1666058-41168,OFF-ST-6273,Critical,Second Class,18-09-2016,1,17.07,16-09-2016,IndiaBiharAurangabad,0,61.462,7.99
KM-1666059,IN-2016-KM1666059-41254,OFF-EN-3668,High,Standard Class,16-12-2016,2,-11.718,11-12-2016,IndonBaliDenpasar,0.47,54.9668,3.1
KM-1666059,IN-2016-KM1666059-41254,OFF-PA-4472,High,Standard Class,16-12-2016,11,-22.6215,11-12-2016,IndonBaliDenpasar,0.47,114.9825,1.75
KM-1666059,IN-2016-KM1666059-41254,TEC-MA-4998,High,Standard Class,16-12-2016,2,17.565,11-12-2016,IndonBaliDenpasar,0.17,90.09966667,10.69
KM-16720139,IT-2016-KM16720139-41240,OFF-AR-3545,Medium,Standard Class,03-12-2016,2,1.716,27-11-2016,UniteEnglaLondon,0.1,71.712,3.97
KM-16720139,IT-2016-KM16720139-41240,OFF-AR-6114,Medium,Standard Class,03-12-2016,4,-0.96,27-11-2016,UniteEnglaLondon,0.1,96.668,1.99
KM-167201402,CA-2016-KM16720140-41016,FUR-CH-3977,Medium,Standard Class,21-04-2016,3,-18.1176,17-04-2016,UniteTexasHouston,0.3,373.366125,30.33
KM-167201402,CA-2016-KM16720140-41016,OFF-AR-5633,Medium,Standard Class,21-04-2016,2,1.008,17-04-2016,UniteTexasHouston,0.2,4.008,1.1
KM-167201402,CA-2016-KM16720140-41016,OFF-EN-3653,Medium,Standard Class,21-04-2016,3,50.4063,17-04-2016,UniteTexasHouston,0.2,166.8605714,14.15
KM-167201402,CA-2016-KM16720140-41016,TEC-AC-4935,Medium,Standard Class,21-04-2016,3,28.497,17-04-2016,UniteTexasHouston,0.2,289.3768,7.22
KM-167201404,CA-2016-KM16720140-41115,FUR-CH-4613,Medium,Standard Class,01-08-2016,3,-109.5822,25-07-2016,UniteNevadNorth Las Vegas,0.2,836.657,45.54
KM-167201404,CA-2016-KM16720140-41115,FUR-FU-6299,Medium,Standard Class,01-08-2016,9,36.1827,25-07-2016,UniteNevadNorth Las Vegas,0,170.92,13.94
KM-167201404,CA-2016-KM16720140-41115,TEC-AC-5112,Medium,Standard Class,01-08-2016,3,70.0977,25-07-2016,UniteNevadNorth Las Vegas,0,170.97,10.51
KM-167201404,CA-2016-KM16720140-41115,TEC-PH-3138,Medium,Standard Class,01-08-2016,2,113.998,25-07-2016,UniteNevadNorth Las Vegas,0.2,1101.830667,60.99
KM-167201404,US-2016-KM16720140-40999,OFF-BI-5641,Medium,Second Class,05-04-2016,4,5.5536,31-03-2016,UniteCalifVallejo,0.2,21.678,1.65
KM-167201404,US-2016-KM16720140-40999,OFF-LA-3210,Medium,Second Class,05-04-2016,2,14.8,31-03-2016,UniteCalifVallejo,0,30.82333333,3.01
KM-167201406,CA-2016-KM16720140-40997,OFF-AR-5585,Medium,Standard Class,02-04-2016,5,20.853,29-03-2016,UniteNew YLong Beach,0,56.2575,1.58
KM-1672018,MX-2016-KM1672018-41242,OFF-AR-5923,Medium,Standard Class,05-12-2016,3,16.8,29-11-2016,BraziSão PBragança Paulista,0,108.032,3.598
KM-1672018,MX-2016-KM1672018-41242,OFF-FA-6195,Medium,Standard Class,05-12-2016,2,0.16,29-11-2016,BraziSão PBragança Paulista,0,34.93766667,1.089
KM-1672018,MX-2016-KM1672018-41242,OFF-PA-4464,Medium,Standard Class,05-12-2016,2,12.2,29-11-2016,BraziSão PBragança Paulista,0,116.6353333,4.318
KM-1672018,MX-2016-KM1672018-41242,TEC-PH-5341,Medium,Standard Class,05-12-2016,6,67.32,29-11-2016,BraziSão PBragança Paulista,0,550.619,21.661
KM-1672039,MX-2016-KM1672039-41131,TEC-PH-3803,Medium,Standard Class,14-08-2016,3,91.08,10-08-2016,El SaSantaSanta Ana,0,611.485,18.93
KM-1672078,IN-2016-KM1672078-41051,FUR-CH-4699,High,Same Day,22-05-2016,3,92.79,22-05-2016,MalaySabahKota Kinabalu,0,261.105,44.63
KM-1672078,IN-2016-KM1672078-41051,FUR-CH-5774,High,Same Day,22-05-2016,2,119.34,22-05-2016,MalaySabahKota Kinabalu,0,1094.923333,105.11
KM-1672078,IN-2016-KM1672078-41051,TEC-AC-3394,High,Same Day,22-05-2016,2,11.76,22-05-2016,MalaySabahKota Kinabalu,0,84.42,27.65
KM-1672078,IN-2016-KM1672078-41051,TEC-PH-5844,High,Same Day,22-05-2016,9,55.89,22-05-2016,MalaySabahKota Kinabalu,0,1120.77,235.28
KM-6375103,PL-2016-KM6375103-41132,OFF-BI-3720,High,First Class,12-08-2016,1,0.39,11-08-2016,PolanLubliLublin,0,14.4,2.39
KM-6375103,PL-2016-KM6375103-41132,OFF-PA-4467,High,First Class,12-08-2016,6,42.84,11-08-2016,PolanLubliLublin,0,231.9,12.36
KM-6375103,PL-2016-KM6375103-41132,OFF-SU-4994,High,First Class,12-08-2016,1,11.16,11-08-2016,PolanLubliLublin,0,45.08,8.67
KN-16390139,IT-2016-KN16390139-41268,FUR-TA-3759,Medium,Standard Class,30-12-2016,7,1528.38,25-12-2016,UniteEnglaBlackpool,0,3786.9,238.03
KN-16390139,IT-2016-KN16390139-41268,TEC-CO-4770,Medium,Standard Class,30-12-2016,9,776.25,25-12-2016,UniteEnglaBlackpool,0,1808.23,42.62
KN-163901406,CA-2016-KN16390140-41244,TEC-AC-4873,Medium,Standard Class,06-12-2016,5,29.95,01-12-2016,UniteOhioColumbus,0.2,125.185,11.99
KN-1639059,ID-2016-KN1639059-41207,OFF-SU-4138,Medium,Standard Class,31-10-2016,5,-14.4645,25-10-2016,IndonJawa Semarang,0.47,129.7525,7.65
KN-1639059,ID-2016-KN1639059-41207,TEC-CO-3688,Medium,Standard Class,31-10-2016,3,132.9561,25-10-2016,IndonJawa Semarang,0.07,1034.337625,69.77
KN-16450139,ES-2016-KN16450139-41244,OFF-PA-4002,Medium,Standard Class,07-12-2016,1,4.74,01-12-2016,UniteEnglaHuddersfield,0,33.73444444,1.8
KN-164501404,CA-2016-KN16450140-41010,FUR-BO-5527,Medium,Standard Class,16-04-2016,3,-18.147,11-04-2016,UniteCalifRedondo Beach,0.15,368.2945,24.38
KN-164501404,CA-2016-KN16450140-41010,OFF-BI-5670,Medium,Standard Class,16-04-2016,7,6.5569,11-04-2016,UniteCalifRedondo Beach,0.2,27.56466667,1.07
KN-164501404,CA-2016-KN16450140-41010,TEC-PH-3161,Medium,Standard Class,16-04-2016,4,38.3572,11-04-2016,UniteCalifRedondo Beach,0.2,524.798,11.41
KN-164501404,CA-2016-KN16450140-41010,TEC-PH-5649,Medium,Standard Class,16-04-2016,14,94.0702,11-04-2016,UniteCalifRedondo Beach,0.2,1177.978,85.97
KN-164501408,CA-2016-KN16450140-41258,OFF-BI-3250,Medium,Standard Class,20-12-2016,1,-0.8558,15-12-2016,UniteFloriJacksonville,0.7,1.167,1.07
KN-1645027,IN-2016-KN1645027-40935,TEC-MA-5493,Medium,Standard Class,01-02-2016,7,106.26,27-01-2016,ChinaShandJinan,0,409.2266667,17.61
KN-1645031,MX-2016-KN1645031-41076,FUR-CH-4563,Medium,Second Class,21-06-2016,8,278.56,16-06-2016,CubaLas TLas Tunas,0,1723.296296,58.76
KN-1645031,MX-2016-KN1645031-41076,OFF-ST-4097,Medium,Second Class,21-06-2016,4,55.68,16-06-2016,CubaLas TLas Tunas,0,224.182,15.818
KN-1645031,MX-2016-KN1645031-41076,OFF-SU-2994,Medium,Second Class,21-06-2016,2,3.96,16-06-2016,CubaLas TLas Tunas,0,130.4105152,6.581
KN-1645048,ES-2016-KN1645048-41215,OFF-AR-3465,High,First Class,04-11-2016,2,6.36,02-11-2016,GermaNorthMenden,0,34.94,3.72
KN-164507,IN-2016-KN164507-40911,OFF-AP-4733,Critical,Same Day,03-01-2016,1,110.412,03-01-2016,AustrNew SSydney,0.1,276.102,125.32
KN-164507,IN-2016-KN164507-40911,OFF-LA-3263,Critical,Same Day,03-01-2016,3,4.743,03-01-2016,AustrNew SSydney,0.1,41.8555,7.46
KN-16705120,ES-2016-KN16705120-41193,OFF-BI-3726,Medium,Same Day,11-10-2016,2,27.84,11-10-2016,SpainMadriMadrid,0,123.22,4.16
KN-16705120,ES-2016-KN16705120-41193,OFF-LA-4536,Medium,Same Day,11-10-2016,5,13.5,11-10-2016,SpainMadriMadrid,0,48.31333334,7.17
KN-16705120,ES-2016-KN16705120-41193,OFF-ST-6066,Medium,Same Day,11-10-2016,5,56.22,11-10-2016,SpainMadriMadrid,0.1,220.32,67.66
KN-16705120,ES-2016-KN16705120-41257,OFF-ST-5695,Medium,Standard Class,18-12-2016,6,7.398,14-12-2016,SpainValenAlicante,0.1,201.99,9.96
KN-167051406,CA-2016-KN16705140-40969,OFF-FA-6129,Medium,Standard Class,07-03-2016,2,5.3392,01-03-2016,UniteNew YNew York City,0,127.45,1.94
KN-167051406,CA-2016-KN16705140-40969,OFF-PA-3156,Medium,Standard Class,07-03-2016,5,17.472,01-03-2016,UniteNew YNew York City,0,40.945,2.18
KN-167051406,US-2016-KN16705140-41223,OFF-PA-6420,Low,Standard Class,16-11-2016,5,21.7845,10-11-2016,UniteNew YNew Rochelle,0,52.30333334,3.98
KN-167051406,US-2016-KN16705140-41223,OFF-PA-6431,Low,Standard Class,16-11-2016,4,109.7208,10-11-2016,UniteNew YNew Rochelle,0,232.4566667,29.05
KN-167051406,US-2016-KN16705140-41223,OFF-SU-3005,Low,Standard Class,16-11-2016,2,2.19,10-11-2016,UniteNew YNew Rochelle,0,8.835,1.64
KN-167051408,CA-2016-KN16705140-40983,TEC-PH-5625,Medium,Second Class,20-03-2016,2,29.495,15-03-2016,UniteNorthRaleigh,0.2,482.57,60.17
KN-1670527,IN-2016-KN1670527-41123,FUR-BO-4856,Medium,Standard Class,06-08-2016,3,5.04,02-08-2016,ChinaJiangLicheng,0,552.29,36.73
KN-1670527,IN-2016-KN1670527-41123,TEC-CO-5990,Medium,Standard Class,06-08-2016,3,128.25,02-08-2016,ChinaJiangLicheng,0,772.5655556,73.51
KN-1670536,US-2016-KN1670536-41089,FUR-CH-4560,Medium,Standard Class,03-07-2016,1,18.008,29-06-2016,DominSantoSanto Domingo,0.2,92.0558,4.789
KN-1670536,US-2016-KN1670536-41089,OFF-BI-3248,Medium,Standard Class,03-07-2016,1,-0.596,29-06-2016,DominSantoSanto Domingo,0.2,10.772,1.384
KN-1670536,US-2016-KN1670536-41089,OFF-FA-3075,Medium,Standard Class,03-07-2016,2,-2.016,29-06-2016,DominSantoSanto Domingo,0.2,25.80066667,1.874
KN-1670536,US-2016-KN1670536-41089,TEC-MA-5001,Medium,Standard Class,03-07-2016,5,-61.97,29-06-2016,DominSantoSanto Domingo,0.7,87.60133333,3.927
KN-1670545,ES-2016-KN1670545-41143,OFF-LA-5384,Medium,Second Class,27-08-2016,2,2.22,22-08-2016,FrancAlsacSaint-Avold,0,17.7,1.6
KN-167055,US-2016-KN167055-41256,TEC-AC-5219,High,Standard Class,17-12-2016,4,-25.792,13-12-2016,ArgenBuenoBuenos Aires,0.4,83.29433333,4.271
KN-167057,IN-2016-KN167057-41240,FUR-BO-5778,Medium,Second Class,02-12-2016,1,37.854,27-11-2016,AustrNew STamworth,0.1,223.6784,6.52
KN-167057,IN-2016-KN167057-41240,FUR-CH-4564,Medium,Second Class,02-12-2016,2,87.486,27-11-2016,AustrNew STamworth,0.1,446.266,16.37
KN-167057,IN-2016-KN167057-41240,OFF-ST-4029,Medium,Second Class,02-12-2016,2,6.612,27-11-2016,AustrNew STamworth,0.1,25.862,1.21
KN-1670582,US-2016-KN1670582-41166,FUR-CH-5436,High,Standard Class,19-09-2016,7,-8.204,14-09-2016,MexicChihuChihuahua,0.2,355.1739178,32.712
KN-1670582,US-2016-KN1670582-41166,OFF-LA-4696,High,Standard Class,19-09-2016,4,2.08,14-09-2016,MexicChihuChihuahua,0,58.67969811,2.272
KN-645095,NI-2016-KN645095-41037,OFF-FA-2942,Medium,First Class,11-05-2016,2,-8.952,08-05-2016,NigerLagosLagos,0.7,11.628,2.66
KN-6705107,RO-2016-KN6705107-41158,FUR-FU-5728,Medium,Standard Class,12-09-2016,1,12.09,06-09-2016,RomanBacauBacau,0,123.9475,6.94
KN-6705107,RO-2016-KN6705107-41158,OFF-FA-3061,Medium,Standard Class,12-09-2016,4,12.24,06-09-2016,RomanBacauBacau,0,60.666,4.27
KN-6705107,RO-2016-KN6705107-41158,TEC-CO-6012,Medium,Standard Class,12-09-2016,2,177.96,06-09-2016,RomanBacauBacau,0,920.77,18.39
KN-6705107,RO-2016-KN6705107-41158,TEC-MA-5001,Medium,Standard Class,12-09-2016,1,24.24,06-09-2016,RomanBacauBacau,0,58.59888889,2.42
KN-670533,CG-2016-KN670533-41079,OFF-BI-2899,High,Standard Class,24-06-2016,4,22.2,19-06-2016,DemocKatanKolwezi,0,252.83,5.67
KN-670533,CG-2016-KN670533-41079,TEC-AC-3396,High,Standard Class,24-06-2016,2,49.62,19-06-2016,DemocKatanKolwezi,0,135.28,13.23
KS-16300139,ES-2016-KS16300139-41129,OFF-EN-5029,Medium,Standard Class,14-08-2016,11,165.66,08-08-2016,UniteEnglaHarrow,0,607.8933333,18.96
KS-16300139,ES-2016-KS16300139-41129,OFF-LA-6034,Medium,Standard Class,14-08-2016,3,12.78,08-08-2016,UniteEnglaHarrow,0,33.5125,1.46
KS-1630045,ES-2016-KS1630045-41250,OFF-BI-2919,Medium,Standard Class,12-12-2016,5,23.1,07-12-2016,FrancIle-dArgenteuil,0,64.16,3
KS-1630045,ES-2016-KS1630045-41250,OFF-BI-3721,Medium,Standard Class,12-12-2016,3,2.25,07-12-2016,FrancIle-dArgenteuil,0,56.71,3.38
KS-1630045,ES-2016-KS1630045-41250,OFF-LA-4637,Medium,Standard Class,12-12-2016,3,0,07-12-2016,FrancIle-dArgenteuil,0,42.69,4.05
KS-1630051,MX-2016-KS1630051-40978,OFF-BI-2914,Medium,Standard Class,15-03-2016,3,2.22,10-03-2016,GuateGuateMixco,0,27.4455,1.812
KS-1630051,MX-2016-KS1630051-40978,OFF-BI-3739,Medium,Standard Class,15-03-2016,3,5.58,10-03-2016,GuateGuateMixco,0,36.567,1.413
KS-1630051,MX-2016-KS1630051-40978,TEC-CO-4767,Medium,Standard Class,15-03-2016,2,5.83112,10-03-2016,GuateGuateMixco,0.002,538.9238741,24.099
KT-164651402,CA-2016-KT16465140-41159,FUR-CH-5749,Medium,Standard Class,14-09-2016,5,-13.81,07-09-2016,UniteTexasHouston,0.3,1152.765,49.11
KT-164651402,CA-2016-KT16465140-41159,OFF-PA-4390,Medium,Standard Class,14-09-2016,2,6.2664,07-09-2016,UniteTexasHouston,0.2,19.194,1.7
KT-164651402,CA-2016-KT16465140-41159,OFF-PA-6069,Medium,Standard Class,14-09-2016,6,61.4628,07-09-2016,UniteTexasHouston,0.2,226.596,11.22
KT-164651404,US-2016-KT16465140-41177,FUR-CH-5048,Medium,Second Class,30-09-2016,2,0,25-09-2016,UniteCalifLos Angeles,0.2,171.908,9.5
KT-164651408,US-2016-KT16465140-41168,OFF-PA-6477,Medium,Standard Class,23-09-2016,1,1.6762,16-09-2016,UniteNorthRaleigh,0.2,4.694,1.32
KT-164651408,US-2016-KT16465140-41168,TEC-AC-5138,Medium,Standard Class,23-09-2016,2,13.1956,16-09-2016,UniteNorthRaleigh,0.2,57.86066667,1.59
KT-16465144,IN-2016-KT16465144-41243,FUR-FU-5731,Medium,Standard Class,05-12-2016,4,12.7728,30-11-2016,VietnHo ChHo Chi Minh City,0.27,69.42946667,3.37
KT-16465144,IN-2016-KT16465144-41243,OFF-BI-3720,Medium,Standard Class,05-12-2016,4,17.4828,30-11-2016,VietnHo ChHo Chi Minh City,0.17,54.0328,1.71
KT-16465144,IN-2016-KT16465144-41243,TEC-CO-4587,Medium,Standard Class,05-12-2016,2,28.7466,30-11-2016,VietnHo ChHo Chi Minh City,0.37,198.2786,15.22
KT-1646518,MX-2016-KT1646518-41017,FUR-BO-3895,Low,Standard Class,24-04-2016,7,120.82,18-04-2016,BraziRio GNatal,0,876.6798205,55.573
KT-1646518,MX-2016-KT1646518-41017,TEC-AC-4151,Low,Standard Class,24-04-2016,2,1.64,18-04-2016,BraziRio GNatal,0,96.32,7.18
KT-1646518,MX-2016-KT1646518-41076,FUR-BO-3648,High,Standard Class,20-06-2016,2,27.84,16-06-2016,BraziPernaRecife,0,325.083254,21.325
KT-1646518,MX-2016-KT1646518-41076,TEC-MA-4189,High,Standard Class,20-06-2016,3,8.34,16-06-2016,BraziPernaRecife,0,181.464,9.246
KT-1646518,MX-2016-KT1646518-41076,TEC-PH-3141,High,Standard Class,20-06-2016,2,31.36,16-06-2016,BraziPernaRecife,0,167.387,4.833
KT-1646518,US-2016-KT1646518-41017,FUR-BO-3895,Low,Standard Class,24-04-2016,7,-224.756,18-04-2016,BraziSantaAraranguá,0.6,342.4871282,30.414
KT-1646518,US-2016-KT1646518-41017,TEC-AC-4151,Low,Standard Class,24-04-2016,2,-31.576,18-04-2016,BraziSantaAraranguá,0.6,40.317,1.083
KT-1646518,US-2016-KT1646518-41072,FUR-CH-5436,High,Standard Class,16-06-2016,14,-231.784,12-06-2016,BraziMaranPresidente Dutra,0.6,348.0329178,39.853
KT-1646518,US-2016-KT1646518-41072,FUR-FU-6258,High,Standard Class,16-06-2016,3,-8.388,12-06-2016,BraziMaranPresidente Dutra,0.6,30.981,1.941
KT-1646518,US-2016-KT1646518-41072,OFF-AR-3484,High,Standard Class,16-06-2016,5,-33.04,12-06-2016,BraziMaranPresidente Dutra,0.6,47.226,4.186
KT-1646518,US-2016-KT1646518-41072,TEC-AC-4166,High,Standard Class,16-06-2016,3,-68.76,12-06-2016,BraziMaranPresidente Dutra,0.6,154.7226667,13.164
KT-1646527,IN-2016-KT1646527-41172,OFF-LA-6051,High,Standard Class,24-09-2016,3,5.49,20-09-2016,ChinaLiaonTieling,0,43.925,2.32
KT-1646527,IN-2016-KT1646527-41172,OFF-PA-4007,High,Standard Class,24-09-2016,5,4.65,20-09-2016,ChinaLiaonTieling,0,68.02,8.63
KT-1646527,IN-2016-KT1646527-41241,OFF-AP-4731,Medium,Standard Class,03-12-2016,3,101.79,28-11-2016,ChinaGuangZhanjiang,0,1094.455,44.99
KT-1646598,US-2016-KT1646598-41072,FUR-CH-5436,Medium,Standard Class,16-06-2016,14,-124.096,12-06-2016,PanamPanamSan Miguelito,0.4,577.4638767,4.365
KT-1646598,US-2016-KT1646598-41072,FUR-FU-6258,Medium,Standard Class,16-06-2016,3,-0.792,12-06-2016,PanamPanamSan Miguelito,0.4,48.027,1.356
KT-1646598,US-2016-KT1646598-41072,OFF-AR-3484,Medium,Standard Class,16-06-2016,5,-19.86,12-06-2016,PanamPanamSan Miguelito,0.4,74.042,3.076
KT-1646598,US-2016-KT1646598-41072,TEC-AC-4166,Medium,Standard Class,16-06-2016,3,-22.92,12-06-2016,PanamPanamSan Miguelito,0.4,245.067,6.763
KT-16480104,IT-2016-KT16480104-41113,OFF-BI-4814,High,First Class,25-07-2016,5,-33.3,23-07-2016,PortuPortoVila Nova de Gaia,0.5,51.5325,8.58
KT-16480104,IT-2016-KT16480104-41113,OFF-EN-3098,High,First Class,25-07-2016,1,-4.98,23-07-2016,PortuPortoVila Nova de Gaia,0.5,22.774375,3.88
KT-164801404,US-2016-KT16480140-40977,OFF-AR-3550,Low,Standard Class,16-03-2016,4,9.3564,09-03-2016,UniteColorDenver,0.2,95.256,15.56
KT-164801404,US-2016-KT16480140-40977,OFF-ST-6287,Low,Standard Class,16-03-2016,3,-15.9102,09-03-2016,UniteColorDenver,0.2,656.748,80.79
KT-164801406,CA-2016-KT16480140-41036,TEC-CO-4585,Medium,First Class,09-05-2016,5,239.996,07-05-2016,UnitePennsPhiladelphia,0.4,2034.2575,276.7
KT-164801406,CA-2016-KT16480140-41040,FUR-TA-3434,Medium,Standard Class,16-05-2016,3,-130.0104,11-05-2016,UniteMassaFranklin,0.3,700.8385,38.47
KT-1648092,ID-2016-KT1648092-41201,OFF-EN-4448,Medium,Standard Class,23-10-2016,8,-95.328,19-10-2016,New ZAucklAuckland,0.4,173.344,7.76
KT-1648092,ID-2016-KT1648092-41201,OFF-FA-6198,Medium,Standard Class,23-10-2016,1,-3.006,19-10-2016,New ZAucklAuckland,0.4,9.958,1.57
KT-646529,IV-2016-KT646529-40990,OFF-ST-6248,High,Second Class,27-03-2016,2,24.12,22-03-2016,Cote LagunAbidjan,0,314.3868254,38.33
KT-646586,MO-2016-KT646586-41235,OFF-AP-4720,Medium,Standard Class,28-11-2016,6,215.64,22-11-2016,MorocRabatSale,0,653.26,21.14
KT-646586,MO-2016-KT646586-41235,OFF-SU-3002,Medium,Standard Class,28-11-2016,1,12.9,22-11-2016,MorocRabatSale,0,54.21,4.58
KT-646586,MO-2016-KT646586-41235,TEC-AC-5222,Medium,Standard Class,28-11-2016,1,14.19,22-11-2016,MorocRabatSale,0,48.81277778,1.66
KT-648095,NI-2016-KT648095-41026,OFF-AP-3879,Medium,Standard Class,03-05-2016,4,-101.16,27-04-2016,NigerLagosLagos,0.7,76.862,3.85
KT-648095,NI-2016-KT648095-41026,OFF-BI-4825,Medium,Standard Class,03-05-2016,2,-2.946,27-04-2016,NigerLagosLagos,0.7,4.869,1.17
KT-648095,NI-2016-KT648095-41026,OFF-SU-4974,Medium,Standard Class,03-05-2016,4,-97.02,27-04-2016,NigerLagosLagos,0.7,52.672,2.51
KW-1643548,ES-2016-KW1643548-41168,FUR-TA-4636,High,Standard Class,21-09-2016,3,142.155,16-09-2016,GermaNorthCastrop-Rauxel,0.35,646.4178571,57.04
KW-165701408,CA-2016-KW16570140-41181,OFF-AP-4607,Medium,Standard Class,03-10-2016,6,11.2476,29-09-2016,UniteTenneClarksville,0.2,86.856,4.32
KW-1657026,MX-2016-KW1657026-40947,OFF-ST-6023,Medium,Standard Class,14-02-2016,7,20.02,08-02-2016,ChileSantiSantiago,0,101.7233333,2.6
KW-1657039,MX-2016-KW1657039-41220,OFF-BI-4814,Medium,Second Class,11-11-2016,8,32.8,07-11-2016,El SaSonsoSonsonate,0,182.277,10.083
KW-1657045,ES-2016-KW1657045-41043,TEC-PH-5824,High,Second Class,18-05-2016,3,72.9675,14-05-2016,FrancIle-dNeuilly-sur-Marne,0.15,220.338,26.23
KW-1657055,MX-2016-KW1657055-41191,OFF-AR-3494,Medium,Standard Class,13-10-2016,2,-11.168,09-10-2016,HonduFrancTegucigalpa,0.4,46.91357143,1.221
KW-1657055,MX-2016-KW1657055-41191,TEC-CO-6008,Medium,Standard Class,13-10-2016,3,9.12,09-10-2016,HonduFrancTegucigalpa,0.402,306.22995,4.446
KW-165707,ID-2016-KW165707-41086,OFF-LA-4679,Medium,Standard Class,30-06-2016,2,-3.42,26-06-2016,AustrQueenMackay,0.4,15.65,1.36
KW-6435147,ZA-2016-KW6435147-40956,OFF-AR-3491,Medium,First Class,19-02-2016,1,-14.469,17-02-2016,ZimbaHararChitungwiza,0.7,9.281,2.38
KW-6435147,ZA-2016-KW6435147-40956,OFF-AR-5913,Medium,First Class,19-02-2016,1,-6.441,17-02-2016,ZimbaHararChitungwiza,0.7,6.028375,1.4
KW-657038,EG-2016-KW657038-40947,FUR-CH-5806,Medium,Standard Class,13-02-2016,2,119.16,08-02-2016,EgyptAl QaCairo,0,385.1933333,1.16
KW-657038,EG-2016-KW657038-40947,OFF-AR-3502,Medium,Standard Class,13-02-2016,1,16.32,08-02-2016,EgyptAl QaCairo,0,55.55666667,4.32
LA-167801406,CA-2016-LA16780140-41100,FUR-CH-4398,Medium,Standard Class,14-07-2016,3,213.735,10-07-2016,UniteNew JHackensack,0,969.1728571,31.81
LA-167801406,CA-2016-LA16780140-41100,FUR-FU-2877,Medium,Standard Class,14-07-2016,9,52.1262,10-07-2016,UniteNew JHackensack,0,140.6385714,8.53
LA-167801406,CA-2016-LA16780140-41100,OFF-FA-6129,Medium,Standard Class,14-07-2016,5,83.284,10-07-2016,UniteNew JHackensack,0,303.525,19.95
LA-167801406,CA-2016-LA16780140-41100,OFF-LA-3236,Medium,Standard Class,14-07-2016,5,7.056,10-07-2016,UniteNew JHackensack,0,18.4775,1.86
